"","group","id","baselang","block","itemnum","currtrial","trialtype","condition","locationcrit","cstype","csdetail","lentwobefore","lenonebefore","lencrit","lenoneafter","lentwoafter","lenthreeafter","Sentence..or.sentence.MD5.","Reading.time_-2","Reading.time_-1","Reading.time_0","Reading.time_1","Reading.time_2","Reading.time_3","Parameter_-2","Parameter_-1","Parameter_0","Parameter_1","Parameter_2","Parameter_3","Value_-2","Value_-1","Value_0","Value_1","Value_2","Value_3","Flankercongruency","FlankerRT","Flanktimeout","FlankerAcc","Flankercorrect_response","QuestionRT","QuestionAcc","Questioncorrect_response"
"92","1","39486","English",2,503,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","masc",6,2,6,4,3,7,"Mi madre plantó el garden over the weekend.",239,279,256,250,416,418,"3","4","5","6","7","8","plantó","el","garden","over","the","weekend.","Cong",516,"NO",1,"F",5264,1,"F"
"93","1","39486","English",2,508,"CS","Sentence","CI_Flanker_Sent",8,"perfect","part",14,3,8,3,10,4,"El vendedor confirmó que los coleccionistas han imported the sculptures from India.",248,565,322,262,263,210,"6","7","8","9","10","11","coleccionistas","han","imported","the","sculptures","from","Cong",381,"NO",1,"J",770,1,"J"
"94","1","39486","English",2,513,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",5,2,6,4,3,4,"La maestra buscó la school with the best classrooms.",284,297,208,335,219,379,"3","4","5","6","7","8","buscó","la","school","with","the","best","Cong",416,"NO",1,"F",1239,1,"F"
"95","1","39486","English",2,519,"CS","Sentence","II_Flanker_Sent",8,"perfect","part",7,3,8,5,4,2,"El empleado supone que sus colegas han notified their boss of the accident.",304,544,339,429,302,255,"6","7","8","9","10","11","colegas","han","notified","their","boss","of","Incong",694,"NO",1,"F",2805,1,"F"
"96","1","39486","English",2,522,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",4,2,4,4,3,6,"La bebé tomó la milk from her mother.",403,331,332,279,256,252,"3","4","5","6","7","8","tomó","la","milk","from","her","mother.","Cong",452,"NO",1,"J",1124,1,"F"
"97","2","39496","English",1,19,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",3,3,5,4,3,8,"The pianist won the prize with his original song.",989,513,422,598,770,496,"3","4","5","6","7","8","won","the","prize","with","his","original","Incong",1004,"YES",NA,"J",2559,1,"F"
"98","2","39496","English",1,24,"Mono","Sentence","IC_Flanker_Sent",7,"perfect","aux",3,13,4,5,3,12,"The dean noticed that the receptionists have filed the applications in alphabetical order.",551,686,547,551,469,618,"5","6","7","8","9","10","the","receptionists","have","filed","the","applications","Incong",570,"NO",1,"F",1953,1,"F"
"99","2","39496","English",1,29,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",3,3,5,2,4,7,"The wrestler won the fight in five minutes.",394,379,478,419,483,589,"3","4","5","6","7","8","won","the","fight","in","five","minutes.","Cong",459,"NO",1,"F",2349,0,"J"
"100","2","39496","English",1,34,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",6,2,4,2,3,7,"El ganador sintió la gaze of his jealous adversary.",2308,471,914,521,475,574,"3","4","5","6","7","8","sintió","la","gaze","of","his","jealous","Cong",583,"NO",1,"F",2131,1,"F"
"101","2","39496","English",1,39,"CS","Sentence","CI_Flanker_Sent",11,"det-noun","masc",6,3,6,6,2,9,"Realmente%2C la silla de la cocina está sellada porque los owners bought it yesterday.",678,550,858,603,443,448,"9","10","11","12","13","14","porque","los","owners","bought","it","yesterday.","Cong",549,"NO",1,"J",3084,1,"F"
"102","2","39496","English",1,45,"Mono","Sentence","CC_Flanker_Sent",7,"perfect","aux",3,10,4,6,3,9,"The owner said that the architects have signed the documents for the construction.",365,854,529,429,401,493,"5","6","7","8","9","10","the","architects","have","signed","the","documents","Cong",552,"NO",1,"J",2022,0,"F"
"103","2","39496","English",1,50,"CS","Sentence","CI_Flanker_Sent",7,"perfect","aux",3,9,4,8,3,7,"La enfermera descubrió que los cirujanos have deceived the patient about his illness.",492,1584,827,510,453,456,"5","6","7","8","9","10","los","cirujanos","have","deceived","the","patient","Cong",385,"NO",1,"J",2023,0,"F"
"104","2","39496","English",1,58,"CS","Sentence","II_Flanker_Sent",5,"det-noun","masc",4,2,4,3,3,9,"La muchacha tiró el bone for her energetic dog.",811,449,487,654,576,604,"3","4","5","6","7","8","tiró","el","bone","for","her","energetic","Incong",648,"NO",1,"F",1537,1,"J"
"105","2","39496","English",1,63,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",4,2,4,2,3,6,"La orquesta tocó la song by the German composer.",470,542,544,541,389,589,"3","4","5","6","7","8","tocó","la","song","by","the","German","Cong",423,"NO",1,"F",1787,1,"F"
"106","2","39496","English",1,68,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",8,2,6,3,3,7,"La presidenta escribió la letter for the senator.",699,422,566,514,379,479,"3","4","5","6","7","8","escribió","la","letter","for","the","senator.","Cong",453,"NO",1,"F",1435,1,"J"
"107","2","39496","English",1,74,"CS","Sentence","II_Flanker_Sent",11,"det-noun","masc",2,2,5,2,5,0,"Asombrosamente%2C el detective encontró el violín que perdió en el south of Italy.",526,272,481,513,634,NA,"9","10","11","12","13",NA,"en","el","south","of","Italy.",NA,"Incong",787,"NO",1,"J",1793,1,"J"
"108","2","39496","English",1,80,"Mono","Sentence","CC_Flanker_Sent",7,"progressive","aux",3,9,3,9,3,3,"The director said that the producers are preparing the set for the movie.",371,724,448,580,520,553,"5","6","7","8","9","10","the","producers","are","preparing","the","set","Cong",623,"NO",1,"F",1738,1,"J"
"109","2","39496","English",1,86,"Mono","Sentence","CC_Flanker_Sent",7,"perfect","aux",3,11,4,6,3,8,"The superintendent guarantees that the instructors have tested the students appropriately.",400,580,475,493,578,497,"5","6","7","8","9","10","the","instructors","have","tested","the","students","Cong",683,"NO",1,"J",3196,1,"J"
"110","2","39496","English",1,91,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",5,3,4,2,3,9,"The athlete hated the heat of the afternoon.",710,449,513,398,387,519,"3","4","5","6","7","8","hated","the","heat","of","the","afternoon.","Incong",412,"NO",0,"F",1707,1,"J"
"111","2","39496","English",1,94,"Mono","Sentence","CC_Flanker_Sent",8,"progressive","part",10,3,6,3,8,2,"The supervisor mentioned that the carpenters are fixing the cabinets in the kitchen.",669,404,304,398,510,325,"6","7","8","9","10","11","carpenters","are","fixing","the","cabinets","in","Cong",793,"NO",1,"F",3037,1,"J"
"112","2","39496","English",1,99,"Mono","Sentence","IC_Flanker_Sent",6,"det-noun","fem",8,3,5,4,3,7,"The young boy explored the house with his friends.",531,425,544,409,381,659,"4","5","6","7","8","9","explored","the","house","with","his","friends.","Incong",1001,"YES",NA,"J",1424,1,"F"
"113","2","39496","English",1,104,"Mono","Sentence","IC_Flanker_Sent",6,"det-noun","fem",10,3,9,2,3,5,"The old woman remembered the happiness of her youth.",337,621,463,451,274,702,"4","5","6","7","8","9","remembered","the","happiness","of","her","youth.","Incong",565,"NO",1,"F",3030,1,"J"
"114","2","39496","English",1,107,"Mono","Sentence","CC_Flanker_Sent",10,"det-noun","masc",2,3,9,2,3,4,"The plant supplies electricity and hires many of the residents in the city.",320,337,533,390,399,465,"8","9","10","11","12","13","of","the","residents","in","the","city.","Cong",711,"NO",1,"J",2403,1,"J"
"115","2","39496","English",1,113,"CS","Sentence","CI_Flanker_Sent",7,"progressive","aux",3,8,3,8,3,4,"El chef piensa que los turistas are enjoying the food at his gourmet restaurant.",291,492,488,474,336,291,"5","6","7","8","9","10","los","turistas","are","enjoying","the","food","Cong",624,"NO",1,"J",1662,1,"F"
"116","2","39496","English",1,118,"Mono","Sentence","CC_Flanker_Sent",7,"progressive","aux",3,11,3,10,3,8,"The scientists know that the experiments are increasing the expenses.",296,263,482,298,485,409,"5","6","7","8","9","10","the","experiments","are","increasing","the","expenses.","Cong",518,"NO",1,"F",1433,1,"J"
"117","2","39496","English",1,123,"Mono","Sentence","IC_Flanker_Sent",7,"perfect","aux",3,7,4,8,3,7,"The professor announced that the editors have approved her article for the journal.",340,283,375,485,487,490,"5","6","7","8","9","10","the","editors","have","approved","her","article","Incong",819,"NO",1,"F",2955,1,"J"
"118","2","39496","English",1,129,"CS","Sentence","II_Flanker_Sent",7,"progressive","aux",3,10,3,7,3,9,"El abogado descubrió que los criminales are bribing the policeman to destroy the evidence.",375,559,393,299,615,353,"5","6","7","8","9","10","los","criminales","are","bribing","the","policeman","Incong",842,"NO",1,"F",1438,1,"J"
"119","2","39496","English",1,135,"CS","Sentence","II_Flanker_Sent",7,"perfect","aux",3,8,4,8,3,7,"El sargento garantizó que los soldados have prepared the weapons for the mission.",577,848,503,360,319,348,"5","6","7","8","9","10","los","soldados","have","prepared","the","weapons","Incong",671,"NO",1,"J",2738,1,"F"
"120","2","39496","English",1,140,"CS","Sentence","II_Flanker_Sent",8,"progressive","part",7,5,8,5,8,4,"El entrenador notó que los atletas están grabbing their uniforms from the pile.",512,700,503,380,336,360,"6","7","8","9","10","11","atletas","están","grabbing","their","uniforms","from","Incong",577,"NO",1,"F",1535,1,"J"
"121","2","39496","English",1,146,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","masc",5,3,4,2,3,7,"The maid found the soap in the cabinet.",283,421,569,358,301,569,"3","4","5","6","7","8","found","the","soap","in","the","cabinet.","Cong",818,"NO",1,"F",1697,1,"F"
"122","2","39496","English",1,151,"Mono","Sentence","IC_Flanker_Sent",10,"det-noun","masc",2,3,3,2,3,4,"All of the models surrounded the designer at the end of the show.",427,730,407,226,210,409,"8","9","10","11","12","13","at","the","end","of","the","show.","Incong",562,"NO",1,"J",2799,1,"F"
"123","2","39496","English",1,157,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","fem",5,3,6,2,3,4,"The technician fixed the screen in the very old classroom.",585,271,248,271,340,301,"3","4","5","6","7","8","fixed","the","screen","in","the","very","Incong",1001,"YES",NA,"J",1420,1,"F"
"124","2","39496","English",1,162,"CS","Sentence","II_Flanker_Sent",7,"perfect","aux",3,10,4,8,5,8,"El abogado garantizó que los criminales have improved their behavior in jail.",297,270,383,397,293,281,"5","6","7","8","9","10","los","criminales","have","improved","their","behavior","Incong",530,"NO",1,"F",1810,1,"F"
"125","2","39496","English",1,165,"CS","Sentence","CI_Flanker_Sent",8,"progressive","part",11,5,7,3,4,2,"El guardia dijo que los prisioneros están cooking the food in the kitchen.",491,319,278,428,316,263,"6","7","8","9","10","11","prisioneros","están","cooking","the","food","in","Cong",625,"NO",1,"F",1514,1,"F"
"126","2","39496","English",1,170,"CS","Sentence","CI_Flanker_Sent",7,"perfect","aux",3,9,4,9,3,8,"El compositor dice que los pianistas have practiced the symphony for the concert.",433,694,521,488,343,447,"5","6","7","8","9","10","los","pianistas","have","practiced","the","symphony","Cong",634,"NO",1,"F",1698,1,"J"
"127","2","39496","English",1,175,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",5,3,4,2,3,3,"The professor drank the beer in the bar last night.",417,355,411,319,301,578,"3","4","5","6","7","8","drank","the","beer","in","the","bar","Cong",429,"NO",1,"F",3062,1,"F"
"128","2","39496","English",1,180,"CS","Sentence","II_Flanker_Sent",5,"det-noun","masc",3,2,6,2,3,7,"La dueña oyó el scream of the furious client.",991,419,411,375,289,475,"3","4","5","6","7","8","oyó","el","scream","of","the","furious","Incong",633,"NO",1,"J",1291,1,"F"
"129","2","39496","English",1,185,"CS","Sentence","II_Flanker_Sent",5,"det-noun","fem",5,2,3,4,3,5,"La electricista tiene la box with her tools.",392,326,413,377,331,450,"3","4","5","6","7","8","tiene","la","box","with","her","tools.","Incong",558,"NO",1,"F",4382,1,"F"
"130","2","39496","English",1,190,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","masc",7,3,5,7,3,5,"The cowboy crossed the river despite the rapid currents.",238,326,286,279,500,281,"3","4","5","6","7","8","crossed","the","river","despite","the","rapid","Cong",420,"NO",1,"F",1880,1,"F"
"131","2","39496","English",1,198,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",5,3,6,2,3,13,"The biologist found the source of the contamination.",303,222,265,452,279,811,"3","4","5","6","7","8","found","the","source","of","the","contamination.","Cong",557,"NO",1,"F",1907,1,"J"
"132","2","39496","English",1,204,"CS","Sentence","II_Flanker_Sent",5,"det-noun","fem",4,2,4,4,3,5,"El astrónomo miró la moon with his large telescope.",453,367,280,503,367,271,"3","4","5","6","7","8","miró","la","moon","with","his","large","Incong",839,"NO",1,"J",1384,1,"F"
"133","2","39496","English",1,210,"CS","Sentence","CI_Flanker_Sent",7,"progressive","aux",3,11,3,8,5,5,"La maestra supone que los estudiantes are checking their email in the library.",340,340,429,287,355,360,"5","6","7","8","9","10","los","estudiantes","are","checking","their","email","Cong",650,"NO",1,"F",2486,1,"F"
"134","2","39496","English",1,213,"Mono","Sentence","IC_Flanker_Sent",8,"progressive","part",8,3,10,3,5,3,"The reporter confirmed that the senators are requesting the funds for the project.",189,199,411,267,216,221,"6","7","8","9","10","11","senators","are","requesting","the","funds","for","Incong",955,"NO",1,"F",2152,0,"J"
"135","2","39496","English",1,218,"Mono","Sentence","IC_Flanker_Sent",7,"progressive","aux",3,10,3,8,5,4,"The secretary said that the assistants are accusing their boss of fraud.",248,244,311,320,526,451,"5","6","7","8","9","10","the","assistants","are","accusing","their","boss","Incong",1000,"YES",NA,"F",2166,1,"F"
"136","2","39496","English",1,226,"Mono","Sentence","IC_Flanker_Sent",8,"perfect","part",9,4,8,3,5,2,"The journalist announced that the musicians have produced the album in the studio.",228,337,278,593,377,316,"6","7","8","9","10","11","musicians","have","produced","the","album","in","Incong",580,"NO",1,"J",1828,1,"F"
"137","2","39496","English",1,232,"CS","Sentence","II_Flanker_Sent",8,"perfect","part",7,3,10,5,3,2,"El entrenador piensa que los atletas han celebrated their win at the bar.",282,405,478,339,333,286,"6","7","8","9","10","11","atletas","han","celebrated","their","win","at","Incong",622,"NO",0,"F",1284,1,"J"
"138","2","39496","English",1,237,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","masc",7,2,4,3,3,4,"El marinero exploró el lake and its deep caves.",1158,430,275,590,282,356,"3","4","5","6","7","8","exploró","el","lake","and","its","deep","Cong",401,"NO",1,"J",1824,1,"J"
"139","2","39496","English",1,243,"Mono","Sentence","CC_Flanker_Sent",8,"perfect","part",6,4,6,1,8,4,"The reporter said that the models have signed a contract with the agency.",214,229,241,250,257,245,"6","7","8","9","10","11","models","have","signed","a","contract","with","Cong",600,"NO",1,"J",1311,1,"J"
"140","2","39496","English",1,249,"CS","Sentence","II_Flanker_Sent",5,"det-noun","fem",9,2,6,2,3,7,"Los voluntarios limpiaron la street in the morning.",490,497,499,647,270,542,"3","4","5","6","7","8","limpiaron","la","street","in","the","morning.","Incong",1003,"YES",NA,"J",2139,1,"F"
"141","2","39496","English",1,252,"CS","Sentence","CI_Flanker_Sent",8,"perfect","part",8,3,7,3,5,2,"El investigador piensa que los gánsters han shipped the drugs to New York City.",262,523,381,383,262,378,"6","7","8","9","10","11","gánsters","han","shipped","the","drugs","to","Cong",528,"NO",1,"J",1463,1,"F"
"142","2","39496","English",1,258,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","masc",7,2,4,2,3,6,"El minero extrajo el iron in the center of the mountain.",897,351,299,325,333,280,"3","4","5","6","7","8","extrajo","el","iron","in","the","center","Cong",663,"NO",1,"J",2101,0,"F"
"143","2","39496","English",1,263,"CS","Sentence","II_Flanker_Sent",7,"progressive","aux",3,8,3,10,1,10,"La enfermera afirmó que los doctores are consulting a specialist about the results.",405,623,328,361,361,377,"5","6","7","8","9","10","los","doctores","are","consulting","a","specialist","Incong",517,"NO",1,"J",5189,0,"F"
"144","2","39496","English",1,268,"Mono","Sentence","IC_Flanker_Sent",7,"progressive","aux",3,7,3,9,3,6,"The accountant thinks that the bankers are preparing the report for the supervisors.",252,237,216,270,255,284,"5","6","7","8","9","10","the","bankers","are","preparing","the","report","Incong",590,"NO",1,"J",3343,1,"J"
"145","2","39496","English",2,273,"CS","Sentence","II_Flanker_Sent",8,"progressive","part",8,5,11,3,6,3,"El arquitecto supone que los pintores están considering the colors for the house.",1563,412,605,379,312,337,"6","7","8","9","10","11","pintores","están","considering","the","colors","for","Incong",699,"NO",1,"F",1832,1,"F"
"146","2","39496","English",2,278,"Mono","Sentence","IC_Flanker_Sent",10,"det-noun","masc",2,3,10,6,6,0,"The children were laughing as they ran to the playground during recess.",193,197,204,466,378,NA,"8","9","10","11","12",NA,"to","the","playground","during","recess.",NA,"Incong",540,"NO",1,"F",1559,1,"F"
"147","2","39496","English",2,283,"Mono","Sentence","CC_Flanker_Sent",6,"det-noun","fem",4,3,8,2,3,8,"The little boy left the magazine in his backpack yesterday.",184,197,183,188,330,196,"4","5","6","7","8","9","left","the","magazine","in","his","backpack","Cong",382,"NO",1,"F",1547,1,"J"
